,dt,inn,gtin,prid,operation_type,cnt
591690,2022-09-07,5864AE8EB02C52B2258A3DF9CD3B7865,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,60
595506,2022-09-09,74F89F6105EACFA94A98304683229D4F,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,30
596739,2022-09-09,4495D25CABA62145FC8F0A5B8B5129B0,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Возврат,1
600025,2022-09-12,15BBDC0571C8EFC07FBF95BF060FE70A,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,45
601500,2022-09-13,FDB0881656AB7E5C59068E0A5F324E55,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,45
604725,2022-09-14,4495D25CABA62145FC8F0A5B8B5129B0,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,120
605213,2022-09-14,8520ECE7B7D0205CDC739581F039100F,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Возврат,1
606420,2022-09-15,3B090758D0CA5E640346F08B91DC50C8,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,30
607223,2022-09-16,5864AE8EB02C52B2258A3DF9CD3B7865,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,60
608217,2022-09-16,3A87113AC25EFD88BD3407ACECFA3869,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,105
608842,2022-09-16,8092F1991C2A36D3214D3368E1B9CDC3,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Возврат,1
609308,2022-09-17,8520ECE7B7D0205CDC739581F039100F,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Возврат,1
609823,2022-09-18,74F89F6105EACFA94A98304683229D4F,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,150
610021,2022-09-18,A8E3EBDC355590B789D4417ADA50FE30,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,75
611077,2022-09-19,1E9AB659E9470CE5A35CF1BA1FD4D490,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,45
611288,2022-09-19,15BBDC0571C8EFC07FBF95BF060FE70A,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,45
611330,2022-09-19,EBA0D02EBFB3BA6E87989146AC6D7557,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,15
615916,2022-09-21,5864AE8EB02C52B2258A3DF9CD3B7865,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,45
617777,2022-09-22,4588033B6075DA584FD65844905174A1,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,75
619038,2022-09-22,79E55A5C23CBE17F6D0E0783863CA5EA,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,15
619274,2022-09-22,5864AE8EB02C52B2258A3DF9CD3B7865,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,30
621003,2022-09-23,3B090758D0CA5E640346F08B91DC50C8,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,150
622465,2022-09-23,74F89F6105EACFA94A98304683229D4F,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,105
625065,2022-09-26,1E9AB659E9470CE5A35CF1BA1FD4D490,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,75
625250,2022-09-26,6B0CEF182B7E9DB47AA4DA938170CDAF,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,30
625264,2022-09-26,4495D25CABA62145FC8F0A5B8B5129B0,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,225
626120,2022-09-26,6FAFDC410BD944777ED9D0D1C6C92992,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,15
628878,2022-09-27,27960B231942A1913E6246B6B05EA789,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,30
630338,2022-09-28,BEFA6942E52A5E993FF60AF339A4DF3D,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,45
632887,2022-09-29,5864AE8EB02C52B2258A3DF9CD3B7865,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,150
633589,2022-09-30,15BBDC0571C8EFC07FBF95BF060FE70A,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,30
636267,2022-10-01,4495D25CABA62145FC8F0A5B8B5129B0,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Возврат,1
636959,2022-10-03,15BBDC0571C8EFC07FBF95BF060FE70A,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,60
637489,2022-10-03,74F89F6105EACFA94A98304683229D4F,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,45
638020,2022-10-03,6F17E7F0DCF9D86576397DB287FBF988,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,30
640663,2022-10-05,3B090758D0CA5E640346F08B91DC50C8,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,45
642585,2022-10-06,5864AE8EB02C52B2258A3DF9CD3B7865,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,30
643262,2022-10-06,5864AE8EB02C52B2258A3DF9CD3B7865,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,165
643524,2022-10-06,5864AE8EB02C52B2258A3DF9CD3B7865,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,150
644898,2022-10-07,3A87113AC25EFD88BD3407ACECFA3869,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,165
645119,2022-10-07,5864AE8EB02C52B2258A3DF9CD3B7865,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,105
647341,2022-10-09,A8452649A08D893EA1EB6555E9BFF750,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,45
648147,2022-10-10,5864AE8EB02C52B2258A3DF9CD3B7865,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,60
648988,2022-10-10,15BBDC0571C8EFC07FBF95BF060FE70A,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,30
650421,2022-10-11,6B0CEF182B7E9DB47AA4DA938170CDAF,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,15
650533,2022-10-11,A8E3EBDC355590B789D4417ADA50FE30,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,135
650796,2022-10-11,27960B231942A1913E6246B6B05EA789,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,135
652139,2022-10-12,79E55A5C23CBE17F6D0E0783863CA5EA,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,30
652402,2022-10-12,5864AE8EB02C52B2258A3DF9CD3B7865,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,150
653601,2022-10-12,5864AE8EB02C52B2258A3DF9CD3B7865,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,75
655251,2022-10-13,36A5118668D16714B9D699C75EFE31BB,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,1890
657668,2022-10-14,5864AE8EB02C52B2258A3DF9CD3B7865,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,105
659896,2022-10-15,1E9AB659E9470CE5A35CF1BA1FD4D490,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,90
662143,2022-10-17,36A5118668D16714B9D699C75EFE31BB,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,900
662386,2022-10-17,15BBDC0571C8EFC07FBF95BF060FE70A,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,30
663255,2022-10-17,AD8DB3B69E2B4D0BA070002EB0F3D133,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,150
663531,2022-10-17,AAAEBBF73B8E9B0B56D193F671919DD9,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,45
664599,2022-10-18,6FAFDC410BD944777ED9D0D1C6C92992,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,30
666640,2022-10-19,3B090758D0CA5E640346F08B91DC50C8,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,60
666744,2022-10-19,3B090758D0CA5E640346F08B91DC50C8,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,45
666796,2022-10-19,59B99359F30A82229AD40269049DE9CD,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,45
668721,2022-10-20,15BBDC0571C8EFC07FBF95BF060FE70A,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,15
670415,2022-10-20,7F9825086117BD558A21222DBEB8BE6D,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,15
670844,2022-10-20,15BBDC0571C8EFC07FBF95BF060FE70A,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,45
671242,2022-10-20,D6D5275BF046171B4C66E5FF0400ABC7,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,30
673070,2022-10-21,15BBDC0571C8EFC07FBF95BF060FE70A,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,30
677364,2022-10-23,74F89F6105EACFA94A98304683229D4F,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,150
679323,2022-10-24,059126F541573CAB9A2A58DB0ED82C41,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,15
679358,2022-10-24,4495D25CABA62145FC8F0A5B8B5129B0,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,120
682749,2022-10-26,8CA5DFA22192A0FE3B3F786104A33E56,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,30
684881,2022-10-27,FFDA1CDF6A3DE57353D8F70B685F9E78,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,15
684921,2022-10-27,6FAFDC410BD944777ED9D0D1C6C92992,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,15
686917,2022-10-28,15BBDC0571C8EFC07FBF95BF060FE70A,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,105
687557,2022-10-28,3A87113AC25EFD88BD3407ACECFA3869,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,135
690347,2022-10-30,F7CF96C0D82D05AA92497790E2B3180B,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,15
693134,2022-11-01,5864AE8EB02C52B2258A3DF9CD3B7865,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,120
695567,2022-11-02,1453408C6E6E6E1E83EF2077DB6A8518,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,15
695808,2022-11-02,3B090758D0CA5E640346F08B91DC50C8,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,135
696148,2022-11-02,74F89F6105EACFA94A98304683229D4F,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,60
696670,2022-11-02,5864AE8EB02C52B2258A3DF9CD3B7865,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,120
698209,2022-11-03,5864AE8EB02C52B2258A3DF9CD3B7865,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,105
698299,2022-11-03,15BBDC0571C8EFC07FBF95BF060FE70A,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,75
698512,2022-11-03,6FAFDC410BD944777ED9D0D1C6C92992,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,15
698642,2022-11-03,5864AE8EB02C52B2258A3DF9CD3B7865,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,150
698786,2022-11-03,5864AE8EB02C52B2258A3DF9CD3B7865,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,105
699833,2022-11-04,5864AE8EB02C52B2258A3DF9CD3B7865,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,45
700314,2022-11-04,5864AE8EB02C52B2258A3DF9CD3B7865,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,45
703719,2022-11-07,7A9A0551C14C468DC326FA4442CE8AAF,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,15
703727,2022-11-07,6B0CEF182B7E9DB47AA4DA938170CDAF,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,45
704007,2022-11-07,74F89F6105EACFA94A98304683229D4F,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,210
706115,2022-11-08,5864AE8EB02C52B2258A3DF9CD3B7865,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,120
708111,2022-11-09,5864AE8EB02C52B2258A3DF9CD3B7865,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,210
708906,2022-11-09,6FAFDC410BD944777ED9D0D1C6C92992,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,15
710054,2022-11-10,5864AE8EB02C52B2258A3DF9CD3B7865,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,75
710377,2022-11-10,263069CB979F8AA9C0AC13A014C8DCCE,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,75
712211,2022-11-11,1E9AB659E9470CE5A35CF1BA1FD4D490,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,90
712581,2022-11-11,5864AE8EB02C52B2258A3DF9CD3B7865,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,30
712978,2022-11-11,3A87113AC25EFD88BD3407ACECFA3869,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,195
713462,2022-11-11,FFDA1CDF6A3DE57353D8F70B685F9E78,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,30
713878,2022-11-11,A642D8D4829A93CE3D43BD3500B58D58,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Возврат,1
714470,2022-11-11,8520ECE7B7D0205CDC739581F039100F,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Возврат,1
716960,2022-11-14,15BBDC0571C8EFC07FBF95BF060FE70A,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,30
717351,2022-11-14,27960B231942A1913E6246B6B05EA789,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,270
718079,2022-11-14,A8E3EBDC355590B789D4417ADA50FE30,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,150
720265,2022-11-15,74F89F6105EACFA94A98304683229D4F,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,270
721101,2022-11-15,8CA5DFA22192A0FE3B3F786104A33E56,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,75
727217,2022-11-17,4495D25CABA62145FC8F0A5B8B5129B0,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,135
729343,2022-11-17,D6D5275BF046171B4C66E5FF0400ABC7,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,30
729570,2022-11-17,40E120EADCE926DBCECB86B6639FBA39,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,15
731178,2022-11-18,4588033B6075DA584FD65844905174A1,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,30
731855,2022-11-18,59B99359F30A82229AD40269049DE9CD,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,75
738828,2022-11-21,BEFA6942E52A5E993FF60AF339A4DF3D,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,120
739612,2022-11-21,15BBDC0571C8EFC07FBF95BF060FE70A,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,30
739678,2022-11-21,79E55A5C23CBE17F6D0E0783863CA5EA,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,45
15824,2022-02-04,5AC6384F0141E80A8A2F61B6BD91B809,FA0D422E78E867B39A98E998095503DF,5AC6384F0141E80A8A2F61B6BD91B809,Возврат,2
31270,2022-02-07,5AC6384F0141E80A8A2F61B6BD91B809,FA0D422E78E867B39A98E998095503DF,5AC6384F0141E80A8A2F61B6BD91B809,Возврат,3
35671,2021-11-24,5AC6384F0141E80A8A2F61B6BD91B809,FA0D422E78E867B39A98E998095503DF,5AC6384F0141E80A8A2F61B6BD91B809,Перемаркировка,13
40740,2021-11-25,5AC6384F0141E80A8A2F61B6BD91B809,FA0D422E78E867B39A98E998095503DF,5AC6384F0141E80A8A2F61B6BD91B809,Импорт. Не ЕАЭС,96
42429,2022-02-08,5AC6384F0141E80A8A2F61B6BD91B809,FA0D422E78E867B39A98E998095503DF,5AC6384F0141E80A8A2F61B6BD91B809,Возврат,3
45013,2022-02-09,5AC6384F0141E80A8A2F61B6BD91B809,FA0D422E78E867B39A98E998095503DF,5AC6384F0141E80A8A2F61B6BD91B809,Возврат,1
47399,2022-02-10,5AC6384F0141E80A8A2F61B6BD91B809,FA0D422E78E867B39A98E998095503DF,5AC6384F0141E80A8A2F61B6BD91B809,Возврат,1
62134,2022-02-14,5AC6384F0141E80A8A2F61B6BD91B809,FA0D422E78E867B39A98E998095503DF,5AC6384F0141E80A8A2F61B6BD91B809,Перемаркировка,1
63672,2022-02-14,5AC6384F0141E80A8A2F61B6BD91B809,FA0D422E78E867B39A98E998095503DF,5AC6384F0141E80A8A2F61B6BD91B809,Возврат,2
66292,2022-02-15,5AC6384F0141E80A8A2F61B6BD91B809,FA0D422E78E867B39A98E998095503DF,5AC6384F0141E80A8A2F61B6BD91B809,Возврат,1
87897,2022-02-17,5AC6384F0141E80A8A2F61B6BD91B809,FA0D422E78E867B39A98E998095503DF,5AC6384F0141E80A8A2F61B6BD91B809,Перемаркировка,2
99672,2021-12-01,5AC6384F0141E80A8A2F61B6BD91B809,FA0D422E78E867B39A98E998095503DF,5AC6384F0141E80A8A2F61B6BD91B809,Импорт. Не ЕАЭС,326
99851,2021-12-01,5AC6384F0141E80A8A2F61B6BD91B809,FA0D422E78E867B39A98E998095503DF,5AC6384F0141E80A8A2F61B6BD91B809,Импорт. Не ЕАЭС,10
100950,2021-12-01,5AC6384F0141E80A8A2F61B6BD91B809,FA0D422E78E867B39A98E998095503DF,5AC6384F0141E80A8A2F61B6BD91B809,Импорт. Не ЕАЭС,1
104991,2021-12-03,5AC6384F0141E80A8A2F61B6BD91B809,FA0D422E78E867B39A98E998095503DF,5AC6384F0141E80A8A2F61B6BD91B809,Перемаркировка,1
105642,2021-12-03,5AC6384F0141E80A8A2F61B6BD91B809,FA0D422E78E867B39A98E998095503DF,5AC6384F0141E80A8A2F61B6BD91B809,Перемаркировка,1
132515,2022-02-21,5AC6384F0141E80A8A2F61B6BD91B809,FA0D422E78E867B39A98E998095503DF,5AC6384F0141E80A8A2F61B6BD91B809,Импорт. Не ЕАЭС,140
133301,2022-02-21,5AC6384F0141E80A8A2F61B6BD91B809,FA0D422E78E867B39A98E998095503DF,5AC6384F0141E80A8A2F61B6BD91B809,Возврат,3
137539,2022-02-22,5AC6384F0141E80A8A2F61B6BD91B809,FA0D422E78E867B39A98E998095503DF,5AC6384F0141E80A8A2F61B6BD91B809,Возврат,4
153702,2021-12-09,5AC6384F0141E80A8A2F61B6BD91B809,FA0D422E78E867B39A98E998095503DF,5AC6384F0141E80A8A2F61B6BD91B809,Импорт. Не ЕАЭС,100
155015,2021-12-09,5AC6384F0141E80A8A2F61B6BD91B809,FA0D422E78E867B39A98E998095503DF,5AC6384F0141E80A8A2F61B6BD91B809,Импорт. Не ЕАЭС,364
155059,2021-12-09,5AC6384F0141E80A8A2F61B6BD91B809,FA0D422E78E867B39A98E998095503DF,5AC6384F0141E80A8A2F61B6BD91B809,Импорт. Не ЕАЭС,2
155302,2021-12-09,5AC6384F0141E80A8A2F61B6BD91B809,FA0D422E78E867B39A98E998095503DF,5AC6384F0141E80A8A2F61B6BD91B809,Импорт. Не ЕАЭС,140
155853,2021-12-09,5AC6384F0141E80A8A2F61B6BD91B809,FA0D422E78E867B39A98E998095503DF,5AC6384F0141E80A8A2F61B6BD91B809,Импорт. Не ЕАЭС,10
156919,2021-12-10,5AC6384F0141E80A8A2F61B6BD91B809,FA0D422E78E867B39A98E998095503DF,5AC6384F0141E80A8A2F61B6BD91B809,Перемаркировка,2
158721,2022-02-24,5AC6384F0141E80A8A2F61B6BD91B809,FA0D422E78E867B39A98E998095503DF,5AC6384F0141E80A8A2F61B6BD91B809,Возврат,2
163992,2022-02-27,5AC6384F0141E80A8A2F61B6BD91B809,FA0D422E78E867B39A98E998095503DF,5AC6384F0141E80A8A2F61B6BD91B809,Перемаркировка,1
180212,2021-12-13,5AC6384F0141E80A8A2F61B6BD91B809,FA0D422E78E867B39A98E998095503DF,5AC6384F0141E80A8A2F61B6BD91B809,Импорт. Не ЕАЭС,168
192833,2022-02-28,5AC6384F0141E80A8A2F61B6BD91B809,FA0D422E78E867B39A98E998095503DF,5AC6384F0141E80A8A2F61B6BD91B809,Перемаркировка,1
216716,2022-03-03,5AC6384F0141E80A8A2F61B6BD91B809,FA0D422E78E867B39A98E998095503DF,5AC6384F0141E80A8A2F61B6BD91B809,Возврат,1
232247,2022-06-15,5AC6384F0141E80A8A2F61B6BD91B809,FA0D422E78E867B39A98E998095503DF,5AC6384F0141E80A8A2F61B6BD91B809,Возврат,1
265663,2022-03-10,5AC6384F0141E80A8A2F61B6BD91B809,FA0D422E78E867B39A98E998095503DF,5AC6384F0141E80A8A2F61B6BD91B809,Возврат,1
273709,2021-12-21,5AC6384F0141E80A8A2F61B6BD91B809,FA0D422E78E867B39A98E998095503DF,5AC6384F0141E80A8A2F61B6BD91B809,Возврат,1
280371,2022-06-22,5AC6384F0141E80A8A2F61B6BD91B809,FA0D422E78E867B39A98E998095503DF,5AC6384F0141E80A8A2F61B6BD91B809,Возврат,2
282613,2022-06-23,5AC6384F0141E80A8A2F61B6BD91B809,FA0D422E78E867B39A98E998095503DF,5AC6384F0141E80A8A2F61B6BD91B809,Возврат,3
