,dt,gtin,prid,sender_inn,receiver_inn,cnt_moved
113930,2022-06-08,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,59B99359F30A82229AD40269049DE9CD,3E28E95A31AE77E46C28B7B280562BF3,1
118143,2022-06-08,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,3B090758D0CA5E640346F08B91DC50C8,C320BAFE87B7D42ADD73ACD3006577B1,3
119391,2022-06-08,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,E885A53FDB9F118115F5B03541E0EEC9,FA9BE3EAF737B1D6D5F480B18E8F5200,2
120774,2022-09-19,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,263069CB979F8AA9C0AC13A014C8DCCE,D52443181F30123E5B8EE7BD1E4756EB,1
121678,2022-09-19,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,3A87113AC25EFD88BD3407ACECFA3869,9A9CE40960A06322E5127ABF59873CA8,2
121685,2022-09-19,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,9C97BC780DA63D0F67CAA189C10C9323,BC6A53F57D8C1796C3433397F05813C9,1
123175,2022-09-19,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,C8F12146DF5CD6A476005A5E5834A96B,1E9AB659E9470CE5A35CF1BA1FD4D490,45
127424,2022-09-19,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,4CB107C91163F02B4D520BA0A153636D,E176C454DAA84D9E0D75A23D7C10E89A,2
128492,2022-09-19,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,59B99359F30A82229AD40269049DE9CD,EA3827FC2661F109740D2EBE0237177C,2
137321,2022-08-04,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,0416DE99440BB51A06BD26E6F96B2BC4,BB180611B68372B5DAAFC04BDEBD5322,1
137542,2022-08-04,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,728CFD61007192BC1EFC810834E59FC7,2CD022B15DB6F63A73B7E0467CE75BDE,1
138098,2022-08-04,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,C8F12146DF5CD6A476005A5E5834A96B,40E120EADCE926DBCECB86B6639FBA39,45
142300,2022-08-04,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,C8F12146DF5CD6A476005A5E5834A96B,5864AE8EB02C52B2258A3DF9CD3B7865,90
142412,2022-08-04,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,C8F12146DF5CD6A476005A5E5834A96B,3B090758D0CA5E640346F08B91DC50C8,45
142729,2022-08-04,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,263069CB979F8AA9C0AC13A014C8DCCE,7DA884B5E536E3566E20CDFABCC952A2,2
142738,2022-08-04,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,74F89F6105EACFA94A98304683229D4F,650245897D0811D9A5B5790D924BB1F8,1
162695,2022-08-25,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,3B090758D0CA5E640346F08B91DC50C8,44A39326A383FC643A1D0A2A3ED97E34,4
162907,2022-08-25,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,263069CB979F8AA9C0AC13A014C8DCCE,D52443181F30123E5B8EE7BD1E4756EB,1
162998,2022-08-25,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,3A87113AC25EFD88BD3407ACECFA3869,9A9CE40960A06322E5127ABF59873CA8,1
164498,2022-08-25,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,6FAFDC410BD944777ED9D0D1C6C92992,987C0B3971E023DD39CFB8309EDF27CF,3
170971,2022-02-15,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,36A5118668D16714B9D699C75EFE31BB,5C87E9B71FEC0A6A9C761D46F0B3EB9C,24
171225,2022-02-15,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,1E9AB659E9470CE5A35CF1BA1FD4D490,8F93BE694ECB7E14E4B5092ED17EAAFE,2
171972,2022-02-15,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,74F89F6105EACFA94A98304683229D4F,650245897D0811D9A5B5790D924BB1F8,1
172675,2022-02-15,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,A8E3EBDC355590B789D4417ADA50FE30,CA4647C5C348C1188C689B243159AE68,5
174378,2022-02-15,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,1E9AB659E9470CE5A35CF1BA1FD4D490,4CB4124CA2BB1D4E786895C53D1FDDE0,15
174942,2022-02-15,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,1E9AB659E9470CE5A35CF1BA1FD4D490,EB1A71953AEF84340C7A454A870B86C6,10
175988,2022-02-15,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,36A5118668D16714B9D699C75EFE31BB,B5AC9F842641BEE1D6AF2BE17733B389,22
177877,2021-12-16,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,504F3824881DC180AFCC9B8C35B218E5,71B053005E2838462551EACFB593FE27,2
183300,2021-12-17,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,CA188DABF328403399152790C8590910,F759F610CC3D421B9F9305ABDA698996,5
188029,2022-04-27,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,7CFB186425EA13D91DEFDF904A4FE95A,963215EB5A6A07DC7405C06CE73FBED7,1
192411,2022-04-27,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,A8E3EBDC355590B789D4417ADA50FE30,958EBD21F2E0FFD165887F8727C9F104,1
196549,2022-03-01,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,1E9AB659E9470CE5A35CF1BA1FD4D490,DAE28FDB3FD6C718D4B76D657D5BB8A4,1
199178,2022-03-02,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,15BBDC0571C8EFC07FBF95BF060FE70A,A6DA5A88A4B1197832DB70B4BF184738,1
202472,2022-06-20,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,1E9AB659E9470CE5A35CF1BA1FD4D490,EEE663B17B9FBC8F27AEC480B1B214DB,2
204072,2022-06-21,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,3A87113AC25EFD88BD3407ACECFA3869,DFFCC9948BF9C2824D1BCB93B3ACE50C,1
209396,2022-06-21,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,3A87113AC25EFD88BD3407ACECFA3869,3BCA88712D47C450428B0C94C9D064BB,1
209724,2022-06-21,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,74F89F6105EACFA94A98304683229D4F,0B4523237B0DBB90D8E7C138B89F4CA9,1
211303,2022-10-27,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,36A5118668D16714B9D699C75EFE31BB,811F94F707E9F70981237326C6629913,1
214088,2022-10-27,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,79E55A5C23CBE17F6D0E0783863CA5EA,E7783FB5EC9D2AF6BC225381484E0788,1
215269,2022-10-27,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,59B99359F30A82229AD40269049DE9CD,1A82CD9D7516FC4B9801368454223EE0,1
216095,2022-10-27,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,BEFA6942E52A5E993FF60AF339A4DF3D,1DA0C4983998C9F2E36621DE070245FC,3
218353,2022-10-27,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,36A5118668D16714B9D699C75EFE31BB,B5AC9F842641BEE1D6AF2BE17733B389,22
219360,2022-03-28,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,36A5118668D16714B9D699C75EFE31BB,B5AC9F842641BEE1D6AF2BE17733B389,3
219403,2022-03-28,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,4CB107C91163F02B4D520BA0A153636D,A62CA0CA39BCCD7786738BA701858D7A,2
219412,2022-03-28,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,36A5118668D16714B9D699C75EFE31BB,F32A496683B38136AF7445AA8C491EC8,1
226607,2022-03-29,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,504F3824881DC180AFCC9B8C35B218E5,705F3AE3A2E65E6C5FE53D4D1F005A92,1
227067,2022-11-04,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,36A5118668D16714B9D699C75EFE31BB,25FEB747C9E374FD621F95AD6715CF54,2
227173,2022-11-04,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,15F1749F4E15A5A01F038BFA985FD370,8048B64B4F07C7B0F0F2F1F6E33C526B,1
227427,2022-11-04,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,5864AE8EB02C52B2258A3DF9CD3B7865,8520ECE7B7D0205CDC739581F039100F,90
227574,2022-11-04,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,15F1749F4E15A5A01F038BFA985FD370,D23A8A615BA2685123B313A5D0C30786,1
227722,2022-11-04,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,36A5118668D16714B9D699C75EFE31BB,6E13702FD0C465A91622BA2492AEBC03,5
229980,2022-11-05,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,36A5118668D16714B9D699C75EFE31BB,6A780C1B8AD3A559BCC00E61CAD304F6,4
230416,2022-11-05,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,74F89F6105EACFA94A98304683229D4F,67748093EA6FEF6D7FC14FE24712EAC6,2
230638,2022-11-05,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,36A5118668D16714B9D699C75EFE31BB,25FEB747C9E374FD621F95AD6715CF54,1
230824,2022-11-05,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,15F1749F4E15A5A01F038BFA985FD370,20CFD095DE9F8034E4F566F1029AD7FF,1
231954,2022-11-05,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,15F1749F4E15A5A01F038BFA985FD370,4E09C4F3D28D3C3ED3B8570DF609823F,1
232139,2022-11-05,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,36A5118668D16714B9D699C75EFE31BB,6E13702FD0C465A91622BA2492AEBC03,8
233216,2022-11-05,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,36A5118668D16714B9D699C75EFE31BB,8A148AC3F98DF19366EB7DF488AD8339,1
233419,2022-11-06,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,36A5118668D16714B9D699C75EFE31BB,25FEB747C9E374FD621F95AD6715CF54,5
234189,2022-11-06,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,74F89F6105EACFA94A98304683229D4F,67748093EA6FEF6D7FC14FE24712EAC6,3
237040,2021-12-02,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,15BBDC0571C8EFC07FBF95BF060FE70A,EF3596F2CDE8E0D576514E065C1EF616,1
241880,2021-12-02,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,79E55A5C23CBE17F6D0E0783863CA5EA,A75FACAB15D2D5747410FE3436EFE007,5
244442,2022-10-14,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,74F89F6105EACFA94A98304683229D4F,7AB075ACA2C044AF8B01E31311E3D20F,5
248433,2022-10-14,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,79E55A5C23CBE17F6D0E0783863CA5EA,9995BB8934EB5ECD312C6C93B93B8272,1
249087,2022-10-14,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,3A87113AC25EFD88BD3407ACECFA3869,18ECEF6FB19A01269B680FFDB2DC24BE,5
251260,2022-10-14,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,C8F12146DF5CD6A476005A5E5834A96B,5864AE8EB02C52B2258A3DF9CD3B7865,105
251458,2022-07-13,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,74F89F6105EACFA94A98304683229D4F,5CF2BDD30C9405152A9BBBAF0915B68F,1
251917,2022-07-13,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,BEFA6942E52A5E993FF60AF339A4DF3D,BED4F46A8D20F58B31C10AF968DD4559,2
256756,2022-07-13,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,6FAFDC410BD944777ED9D0D1C6C92992,EC32658F10E46693F0E1C98483ABE2A0,3
258098,2022-07-13,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,1E9AB659E9470CE5A35CF1BA1FD4D490,C41D23E76656D912D42E9B57F3166E82,1
258645,2022-07-13,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,A8E3EBDC355590B789D4417ADA50FE30,504F3824881DC180AFCC9B8C35B218E5,1
259014,2022-07-13,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,15BBDC0571C8EFC07FBF95BF060FE70A,0B189FC73E7AF140DCBF9AED19C7354A,1
264365,2022-08-01,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,6FAFDC410BD944777ED9D0D1C6C92992,982FC87989C1C9F4ABE0ED8244C4ABB0,1
264775,2022-08-01,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,C8F12146DF5CD6A476005A5E5834A96B,5864AE8EB02C52B2258A3DF9CD3B7865,15
265183,2022-08-01,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,74F89F6105EACFA94A98304683229D4F,650245897D0811D9A5B5790D924BB1F8,2
265337,2022-08-01,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,59B99359F30A82229AD40269049DE9CD,CD337EE71C8644F17F77081A674110AF,1
271456,2022-04-04,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,74F89F6105EACFA94A98304683229D4F,78AAAE501EF4DA0F3CD1540AABC0FC49,2
272373,2022-04-04,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,74F89F6105EACFA94A98304683229D4F,B3052559047C18F88055E92B1EB66055,8
275426,2022-04-04,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,36A5118668D16714B9D699C75EFE31BB,B5AC9F842641BEE1D6AF2BE17733B389,1
275799,2022-04-04,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,36A5118668D16714B9D699C75EFE31BB,F32A496683B38136AF7445AA8C491EC8,1
282003,2022-01-25,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,6B0CEF182B7E9DB47AA4DA938170CDAF,85EAA8E43952AEBD79A07D8189FF95D8,1
284602,2022-03-02,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,15BBDC0571C8EFC07FBF95BF060FE70A,0247A2FC9FA6EEAE6CCF113D9278879E,1
286183,2022-03-02,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,7CFB186425EA13D91DEFDF904A4FE95A,FE17FC1B547F1C34C930BD2D1B147A1C,1
287532,2022-03-03,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,8CA5DFA22192A0FE3B3F786104A33E56,5446CF728DC0DC7F403A64FA8C3D63FA,1
289139,2022-03-03,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,15BBDC0571C8EFC07FBF95BF060FE70A,5FEEFD3060D1D3466F5ED56B5DEEF5BA,1
289674,2022-03-03,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,3B090758D0CA5E640346F08B91DC50C8,BA8F78C8B06F6117FD431FC9CF0845AF,1
290481,2022-03-03,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,15BBDC0571C8EFC07FBF95BF060FE70A,53421C4FE221B4F80AF881F92AA7CE4B,1
291205,2022-03-03,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,3B090758D0CA5E640346F08B91DC50C8,FB4E2BE82E1143A0A76D2FE21E5E6823,1
292261,2022-03-03,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,CA188DABF328403399152790C8590910,19EC026AA0E83A060245E08C9E82B70A,3
295133,2021-11-22,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,8CA5DFA22192A0FE3B3F786104A33E56,90AA38704EE18653D37A4FB1E8B8BDEA,1
299002,2021-11-22,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,36A5118668D16714B9D699C75EFE31BB,811F94F707E9F70981237326C6629913,10
301043,2022-07-06,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,5864AE8EB02C52B2258A3DF9CD3B7865,F7CA3735AF5996979B520D3FDB0CA19A,45
301370,2022-07-06,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,BEFA6942E52A5E993FF60AF339A4DF3D,1D56E0AB7A0C6DF0F13AFA665C6F87C4,1
301873,2022-07-06,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,74F89F6105EACFA94A98304683229D4F,0B4523237B0DBB90D8E7C138B89F4CA9,2
302251,2022-07-06,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,BEFA6942E52A5E993FF60AF339A4DF3D,E2320BABFA6E64380B070BC8B126487E,1
303051,2022-07-06,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,5864AE8EB02C52B2258A3DF9CD3B7865,8520ECE7B7D0205CDC739581F039100F,60
303461,2022-07-06,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,6B0CEF182B7E9DB47AA4DA938170CDAF,29AE20C2D10E1813F85C347C09CDAC77,1
303784,2022-07-06,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,1E9AB659E9470CE5A35CF1BA1FD4D490,3FA6DB2830E3AB84C71373D86E929DEE,3
305684,2022-07-06,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,4CB107C91163F02B4D520BA0A153636D,BA6D0A28E0E276E30239B1440C9A1F42,1
309738,2022-05-25,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,15BBDC0571C8EFC07FBF95BF060FE70A,0247A2FC9FA6EEAE6CCF113D9278879E,1
310992,2022-05-26,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,A8E3EBDC355590B789D4417ADA50FE30,7CFB186425EA13D91DEFDF904A4FE95A,1
312489,2022-05-26,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,4CB107C91163F02B4D520BA0A153636D,C9A9803E943FB97ACEEBF802667DCEBF,1
312939,2022-05-26,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,15BBDC0571C8EFC07FBF95BF060FE70A,E5A0CD3F564025948DCC3C8896FEB800,1
313548,2022-05-26,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,6B0CEF182B7E9DB47AA4DA938170CDAF,29AE20C2D10E1813F85C347C09CDAC77,2
314985,2022-05-26,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,D6D5275BF046171B4C66E5FF0400ABC7,99BBE69E42E1792E17ACE7B3DA1ECF1C,2
317250,2022-05-10,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,74F89F6105EACFA94A98304683229D4F,7AB075ACA2C044AF8B01E31311E3D20F,1
320563,2022-05-11,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,1E9AB659E9470CE5A35CF1BA1FD4D490,1D552CAAE5EC28EDE7677F67AA03CCD9,1
321064,2022-05-11,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,1E9AB659E9470CE5A35CF1BA1FD4D490,4D81D0AA3DAC77E504F37914437FC89B,3
321477,2022-05-11,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,74F89F6105EACFA94A98304683229D4F,650245897D0811D9A5B5790D924BB1F8,2
322128,2022-05-11,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,74F89F6105EACFA94A98304683229D4F,B3052559047C18F88055E92B1EB66055,4
322569,2022-05-11,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,1E9AB659E9470CE5A35CF1BA1FD4D490,57D23A779CC5528C57294D79CAC97614,5
323066,2022-05-11,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,263069CB979F8AA9C0AC13A014C8DCCE,B7291B6E2CD73CA93AF86CF176E47F31,1
323534,2022-05-11,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,4CB107C91163F02B4D520BA0A153636D,010A627ECBD7FCE922B5262B0E0C993B,1
329574,2022-08-25,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,74F89F6105EACFA94A98304683229D4F,7AB075ACA2C044AF8B01E31311E3D20F,3
332413,2022-08-25,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,15BBDC0571C8EFC07FBF95BF060FE70A,95B5FB3F21C4D69AC2D1689EAFBAA830,1
333195,2022-08-25,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,8CA5DFA22192A0FE3B3F786104A33E56,A310A8F657AAB087A14FA367A632DBE7,2
333374,2021-11-22,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,36A5118668D16714B9D699C75EFE31BB,6A780C1B8AD3A559BCC00E61CAD304F6,2
333436,2021-11-22,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,4CB107C91163F02B4D520BA0A153636D,80ABE1A5ACEA4DCB3EC7EDD0AB348EDF,1
337668,2021-11-22,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,263069CB979F8AA9C0AC13A014C8DCCE,049258DE3FDAB29264F618F194D46792,2
339506,2021-11-22,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,36A5118668D16714B9D699C75EFE31BB,25FEB747C9E374FD621F95AD6715CF54,17
340282,2021-11-22,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,4CB107C91163F02B4D520BA0A153636D,E074C64F4E1A9E74F96AC8E49B8D8862,1
340292,2021-11-22,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,40E120EADCE926DBCECB86B6639FBA39,2249368F49988BB10DFC8A7D3D36D3F1,2
344170,2022-02-14,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,59B99359F30A82229AD40269049DE9CD,3E28E95A31AE77E46C28B7B280562BF3,1
354714,2022-01-11,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,CA188DABF328403399152790C8590910,51E67EE30A9E7DA565535D9255D73B47,4
356664,2022-01-11,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,27960B231942A1913E6246B6B05EA789,00230D6826D9DB1FCFE3A68BAC9F6420,1
361162,2021-12-09,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,61BCC483CE152ECF91001E5EE2ACCF56,8092F1991C2A36D3214D3368E1B9CDC3,1
362276,2021-12-09,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,A8E3EBDC355590B789D4417ADA50FE30,0C65BC8F7DF30B2517C9B9F411860033,1
369157,2022-10-09,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,15F1749F4E15A5A01F038BFA985FD370,270243F465D75DC6FAD94C4544DF02F4,1
373867,2022-10-10,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,F7CF96C0D82D05AA92497790E2B3180B,724E527655B12B02A75424A1BFD12BE3,1
376822,2022-03-29,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,4CB107C91163F02B4D520BA0A153636D,19DE85DD94103DF54698672F0551BDC8,1
379593,2022-03-29,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,59B99359F30A82229AD40269049DE9CD,EA3827FC2661F109740D2EBE0237177C,1
380475,2022-03-29,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,40E120EADCE926DBCECB86B6639FBA39,2249368F49988BB10DFC8A7D3D36D3F1,1
381081,2022-03-29,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,1E9AB659E9470CE5A35CF1BA1FD4D490,49A9602E1BF72AFB5A47048F65C53499,3
